bit error rate,received error rate
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.103618
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00623053
0.17,0.0155763
0.18,0.129934
0.19,0.113487
0.20,0.164474
0.21,0.0904605
0.22,0.108553
0.23,0.113487
0.24,0.148026
0.25,0.149671
0.26,0.134868
0.27,0.146382
0.28,0.1875
0.29,0.200658
0.30,0.194079
0.31,0.190789
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0186916
0.15,0.00934579
0.16,0.0280374
0.17,0.0124611
0.18,0.0526316
0.19,0.0155763
0.20,0.143092
0.21,0.154605
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0155763
0.17,0.0855263
0.18,0.0953947
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.154605
0.18,0.0657895
0.19,0.0888158
0.20,0.234927
0.21,0.148026
0.22,0.129934
0.23,0.131579
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0124611
0.16,0.0124611
0.17,0.0871711
0.18,0.0822368
0.19,0.0838816
0.20,0.144737
0.21,0.123355
0.22,0.154605
0.23,0.144737
0.24,0.139803
0.25,0.162829
0.26,0.15625
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00311526
0.16,0
0.17,0.0953947
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0542763
0.16,0
0.17,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0625
0.17,0.0436137
0.18,0.0723684
0.19,0.162829
0.20,0.123355
0.21,0.152961
0.22,0.1875
0.23,0.133224
0.24,0.144737
0.25,0.250712
0.26,0.182566
0.27,0.131579
0.28,0.177632
0.29,0.134868
0.30,0.146382
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.100329
0.16,0.108553
0.17,0
0.18,0.0155763
0.19,0.00311526
0.20,0.129934
0.21,0.125
0.22,0.152961
0.23,0.15625
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0608553
0.18,0.103618
0.19,0.157895
0.20,0.146382
0.21,0.15625
0.22,0.128289
0.23,0.164474
0.24,0.162829
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0124611
0.19,0.0553936
0.20,0.0342679
0.21,0.138158
0.22,0.106908
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0657895
0.19,0.148026
0.20,0.101974
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.00934579
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0690789
0.16,0.105263
0.17,0
0.18,0.00311526
0.19,0.169408
0.20,0.100329
0.21,0.15625
0.22,0.136513
0.23,0.139803
0.24,0.175987
0.25,0.118421
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0124611
0.16,0.0155763
0.17,0.00311526
0.18,0.0756579
0.19,0.09375
0.20,0.105263
0.21,0.134868
0.22,0.174342
0.23,0.171053
0.24,0.141447
0.25,0.157895
0.26,0.1875
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0805921
0.19,0.0342679
0.20,0.123355
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0249221
0.16,0
0.17,0
0.18,0.0953947
0.19,0.118421
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0542763
0.17,0.101974
0.18,0.103618
0.19,0.110197
0.20,0.121711
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0148026
0.18,0.0155763
0.19,0.0674342
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0493421
0.19,0.133224
0.20,0.110197
0.21,0.129934
0.22,0.190789
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00934579
0.16,0
0.17,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0723684
0.17,0.120066
0.18,0.103618
0.19,0.09375
0.20,0.172697
0.21,0.108553
0.22,0.15625
0.23,0.125
0.24,0.162829
0.25,0.1875
0.26,0.152961
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0404984
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0747664
0.16,0
0.17,0.0542763
0.18,0.0888158
0.19,0.106908
0.20,0.129934
0.21,0.0789474
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0280374
0.17,0.0218069
0.18,0.0411184
0.19,0.0394737
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.123355
0.19,0.152961
0.20,0.133224
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0186916
0.19,0.103618
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00311526
0.18,0.141447
0.19,0.116776
0.20,0.113487
0.21,0.0756579
0.22,0.141447
0.23,0.152961
0.24,0.139803
0.25,0.171053
0.26,0.151316
0.27,0.144737
0.28,0.161184
0.29,0.169408
0.30,0.180921
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00934579
0.17,0.0707237
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0311526
0.18,0.0311526
0.19,0.0970395
0.20,0.139803
0.21,0.138158
0.22,0.146382
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0.0394737
0.14,0
0.15,0
0.16,0
0.17,0.0592105
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0476974
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.09375
0.18,0.0186916
0.19,0.0871711
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.149533
0.17,0.0249221
0.18,0.0296053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0542763
0.17,0.0197368
0.18,0.0280374
0.19,0.113487
0.20,0.0404984
0.21,0.164474
0.22,0.143092
0.23,0.149671
0.24,0.162829
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0855263
0.19,0.113487
0.20,0.136513
0.21,0.162829
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00934579
0.17,0
0.18,0.128289
0.19,0.0855263
0.20,0.0904605
0.21,0.120066
0.22,0.177632
0.23,0.157895
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0855263
0.18,0.0822368
0.19,0.154605
0.20,0.138158
0.21,0.184211
0.22,0.161184
0.23,0.144737
0.24,0.166118
0.25,0.199013
0.26,0.162829
0.27,0.144737
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0164474
0.17,0.0186916
0.18,0.0723684
0.19,0.103618
0.20,0.159539
0.21,0.149671
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0559211
0.17,0.00623053
0.18,0.0378289
0.19,0.120066
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0249221
0.17,0.0411184
0.18,0.101974
0.19,0.0855263
0.20,0.118421
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00934579
0.18,0.131579
0.19,0.108553
0.20,0.210526
0.21,0.148026
0.22,0.129934
0.23,0.146382
0.24,0.151316
0.25,0.171053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0131579
0.17,0
0.18,0.0723684
0.19,0.157895
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0654206
0.16,0.116776
0.17,0.00623053
0.18,0.0311526
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0559211
0.19,0.137072
0.20,0.128289
0.21,0.115132
0.22,0.179276
0.23,0.172697
0.24,0.148026
0.25,0.152961
0.26,0.15625
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0871711
0.15,0.00657895
0.16,0.0411184
0.17,0.0280374
0.18,0.144737
0.19,0.0855263
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0249221
0.17,0.0249221
0.18,0.0805921
0.19,0.125
0.20,0.164474
0.21,0.115132
0.22,0.177632
0.23,0.125
0.24,0.139803
0.25,0.174342
0.26,0.185855
0.27,0.184211
0.28,0.212171
0.29,0.175987
0.30,0.182566
0.31,0.171053
0.32,0.192434
0.33,0.159539
0.33,0.192434
0.34,0.189145
0.35,0.184211
0.36,0.203947
0.37,0.210526
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.115727
0.18,0.0871711
0.19,0.0789474
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0871711
0.16,0.0328947
0.17,0.0921053
0.18,0.105263
0.19,0.0888158
0.20,0.222535
0.21,0.0986842
0.22,0.118421
0.23,0.157895
0.24,0.105263
0.25,0.144737
0.26,0.152961
0.27,0.15625
0.28,0.166118
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0280374
0.17,0.0740132
0.18,0.101974
0.19,0.116776
0.20,0.133224
0.21,0.251445
0.22,0.151316
0.23,0.154605
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.133224
0.19,0.129934
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.03125
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0970395
0.17,0
0.18,0.0249221
0.19,0.09375
0.20,0.105263
0.21,0.110197
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0723684
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.115265
0.17,0.0727273
0.18,0.103618
0.19,0.158879
0.20,0.115132
0.21,0.105263
0.22,0.131579
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0685358
0.17,0.00934579
0.18,0.159539
0.19,0.120066
0.20,0.101974
0.21,0.100329
0.22,0.149671
0.23,0.0493421
0.24,0.139803
0.25,0.166118
0.26,0.180921
0.27,0.166118
0.28,0.180921
0.29,0.174342
0.30,0.171053
0.31,0.152961
0.32,0.185855
0.33,0.202303
0.33,0.177632
0.34,0.190789
0.35,0.238487
0.36,0.171053
0.37,0.235197
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.111842
0.15,0
0.16,0
0.17,0
0.18,0
0.19,0.148026
0.20,0.118421
0.21,0.108553
0.22,0.197368
0.23,0.123355
0.24,0.192434
0.25,0.174342
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0509868
0.17,0.0657895
0.18,0.105263
0.19,0.0871711
0.20,0.159539
0.21,0.167763
0.22,0.133224
0.23,0.192434
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0.0155763
0.14,0
0.15,0.0559211
0.16,0
0.17,0.00623053
0.18,0
0.19,0.116776
0.20,0.148026
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0124611
0.17,0.121495
0.18,0
0.19,0.0311526
0.20,0.120066
0.21,0.136513
0.22,0.131579
0.23,0.144737
0.24,0.129934
0.25,0.138158
0.26,0.15625
0.27,0.15625
0.28,0.370031
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0230263
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0124611
0.18,0
0.19,0.136513
0.20,0.118421
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00934579
0.18,0.233846
0.19,0.115132
0.20,0.148026
0.21,0.242991
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0280374
0.17,0.0436137
0.18,0.17134
0.19,0.0690789
0.20,0.134868
0.21,0.144737
0.22,0.144737
0.23,0.111842
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0124611
0.17,0
0.18,0.0373832
0.19,0.129934
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0778816
0.17,0.0186916
0.18,0.131579
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00623053
0.16,0
0.17,0.116776
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0378289
0.16,0.123355
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.15625
0.18,0.0559211
0.19,0.133224
0.20,0.138158
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0657895
0.17,0.111842
0.18,0.0404984
0.19,0.0560748
0.20,0.115132
0.21,0.136513
0.22,0.157895
0.23,0.161184
0.24,0.138158
0.25,0.197368
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0186916
0.16,0
0.17,0.129934
0.18,0.111842
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00311526
0.16,0.0131579
0.17,0.0218069
0.18,0.0218069
0.19,0.0311526
0.20,0.0888158
0.21,0.196262
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0855263
0.17,0
0.18,0.116776
0.19,0.143092
0.20,0.0773026
0.21,0.108553
0.22,0.128289
0.23,0.148026
0.24,0.128289
0.25,0.169408
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0186916
0.16,0.00566572
0.17,0.0756579
0.18,0.03125
0.19,0.0888158
0.20,0.149671
0.21,0.139803
0.22,0.0855263
0.23,0.149671
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0723684
0.17,0
0.18,0.151316
0.19,0.0970395
0.20,0.111842
0.21,0.144737
0.22,0.149671
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0249221
0.17,0.0822368
0.18,0
0.19,0.125
0.20,0.144737
0.21,0.123355
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0186916
0.16,0
0.17,0.136513
0.18,0.0707237
0.19,0.0747664
0.20,0.15625
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.118421
0.18,0.0213816
0.19,0.113487
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0213816
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0131579
0.15,0.109131
0.16,0.03125
0.17,0.0805921
0.18,0.0218069
0.19,0.105263
0.20,0.115132
0.21,0.157895
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0249221
0.16,0.0592105
0.17,0
0.18,0.100329
0.19,0.133224
0.20,0.129934
0.21,0.0970395
0.22,0.0373832
0.23,0.146382
0.24,0.152961
0.25,0.162829
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0186916
0.16,0
0.17,0.0559211
0.18,0.0674342
0.19,0.106908
0.20,0.175987
0.21,0.157895
0.22,0.128289
0.23,0.15625
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.146417
0.18,0.0805921
0.19,0.138158
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.106908
0.16,0.0249221
0.17,0.0249221
0.18,0.111842
0.19,0.17134
0.20,0.139803
0.21,0.136513
0.22,0.167763
0.23,0.105263
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0805921
0.18,0.108553
0.19,0
0.20,0.123355
0.21,0.141447
0.22,0.148026
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0888158
0.16,0
0.17,0.0311526
0.18,0.0148026
0.19,0.0608553
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0560748
0.18,0.0197368
